,Unnamed: 0,Joke,category,Rating
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
15,,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
6,,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,Seinfeld,1.0
12,,Sometimes the road less traveled is less traveled for a reason.,Seinfeld,1.0
6,,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,Seinfeld,1.0
1,,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
6,,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,Seinfeld,1.0
10,,"Now they show you how detergents take out bloodstains, a pretty violent image there. I think if you’ve got a T-shirt with a bloodstain all over it, maybe laundry isn’t your biggest problem. Maybe you should get rid of the body before you do the wash.",Seinfeld,1.0
4,,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
14,,"The IRS! They’re like the Mafia, they can take anything they want.",Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
12,,Sometimes the road less traveled is less traveled for a reason.,Seinfeld,1.0
12,,Sometimes the road less traveled is less traveled for a reason.,Seinfeld,1.0
1,,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",Seinfeld,1.0
14,,"The IRS! They’re like the Mafia, they can take anything they want.",Seinfeld,1.0
1,,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
14,,"The IRS! They’re like the Mafia, they can take anything they want.",Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
1,,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
12,,Sometimes the road less traveled is less traveled for a reason.,Seinfeld,1.0
4,,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",Seinfeld,1.0
15,,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
4,,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
15,,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
15,,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
11,,Folks who read the tabloids deserve to be lied to.,Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
13,,That’s the true spirit of Christmas; people being helped by people other than me.,Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
4,,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
6,,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,Seinfeld,1.0
7,,Make no mistake about why these babies are here – they are here to replace us.,Seinfeld,1.0
5,,I think it’s funny to be delicate with subjects that are explosive.,Seinfeld,1.0
15,,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
8,,Men don’t care what’s on TV. They only care what else is on TV.,Seinfeld,1.0
14,,"The IRS! They’re like the Mafia, they can take anything they want.",Seinfeld,1.0
2,,A bookstore is one of the only pieces of evidence we have that people are still thinking.,Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
3,,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",Seinfeld,1.0
9,,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",Seinfeld,1.0
6,,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,Seinfeld,1.0
0,,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",Seinfeld,1.0
2,,A bookstore is one of the only pieces of evidence we have that people are still thinking.,Seinfeld,1.0
2,,A bookstore is one of the only pieces of evidence we have that people are still thinking.,Seinfeld,1.0
