,Joke,Rating,category,Mood
1136,Yo momma so fat she uses a dump truck as a toilet!,0.5437629721875767,Yo Momma,hate
1137,"Yo mamma smells so bad, when she went into the enchanted forest, all the skunks commited suicide!",0.5434,Yo Momma,hate
1138,"Yo momma so fat and stupid, when her doctor told her to go on a seafood diet, she says OK, I see food, I eat it.",0.70365,Yo Momma,hate
1139,"Painter: ""Y'are a dog."" Apemantus: ""Thy mother's of my generation. What's she, if I be a dog?""",0.6913754524663092,Yo Momma,fun
1140,"Yo Mama is so poor, I walked in and dropped a cigarette butt on the floor, and she said, ""Clap your hands and stomp your feet, praise the Lord, we got heat"".",0.6571770998272113,Yo Momma,hate
1141,"Yo Mama is so stupid, she bought a video tape on how to fix your VCR!",0.4811053930162917,Yo Momma,hate
1142,"Yo Momma's so poor, I blew my nose, and she said, ""Lord thank us, we have food!""",0.5478638022883562,Yo Momma,love
1143,Yo momma so fat you can roll over twice and still be on the bitch,0.5124797980576754,Yo Momma,surprise
1144,"Yo Momma is so fat she sat on Bigfoot and turned him into ""Little Toe.""",0.6771095225121826,Yo Momma,happiness
1145,"Yo momma is like a lollipop, she is round and has been licked by everyone",0.7813755604039878,Yo Momma,love
1146,"Yo Momma so fat, when she went into a sumo wrestling match, they said, ""Sorry, no professionals allowed.""",0.5798750194362364,Yo Momma,surprise
1147,"Yo self-centered momma is so fat, the world really does revolve around her!",0.75,Yo Momma,happiness
1148,"Yo momma's so fat, when she walks she creates hurricanes.",0.8183,Yo Momma,love
1149,"Yo momma's so old, her memories are in black and white!",0.75,Yo Momma,surprise
1150,Yo Momma is so fat she uses a rocket ship as a dildo.,0.75,Yo Momma,surprise
1151,"Yo momma so old, she still owes Moses a dollar.",0.75,Yo Momma,worry
1152,"Yo momma is so stupid, she tried to kill 2 stones with one bird!",0.4297710373805369,Yo Momma,hate
1153,"Yo momma is so fat, she joined MySpace and there was no room for anyone else. Yo momma is so fat, she tried uploading her picture to a computer, but the C: Drive filled up.",0.6483067351266742,Yo Momma,hate
1154,Yo momma is so stupid she threw butter out the window to see a butterfly.,0.4866056959100533,Yo Momma,hate
1155,"Yo mama's so stupid, she walked into an antique shop and asked ""What's New?""",0.4880788993919268,Yo Momma,hate
1156,"Yo mama's so cross-eyed, when I was banging her she thought she was getting a threesome!",0.6511356151546351,Yo Momma,hate
1157,"Yo momma so fat, when she get in the elevator, u know, its Goin Down! (does motorcyle dance)",0.75,Yo Momma,happiness
1158,Your mum's so fat she fell in love and broke it.,0.7352337027050089,Yo Momma,sadness
1159,yo momma so skinny she can hula-hoop with a cheerio.,0.8240000000000001,Yo Momma,fun
1160,"Yo momma's so stupid, she watches television on an Etch-A-Sketch.",0.4866059547537006,Yo Momma,hate
1161,"Yo Mama is so FAT that when she turned around,it was her birhtday!",0.6808562711114063,Yo Momma,surprise
1162,Yo momma so stupid she got hit by a parked car.,0.4882433510283008,Yo Momma,hate
1163,Yo Mama's so ugly not even the tide would take her out.,0.4897715149143012,Yo Momma,hate
1164,"Yo momma's so ugly, when she went to the house of mirrors, it collapsed.",0.4636216865328489,Yo Momma,hate
1165,"Yo momma's lips are so big, she made Angelina Jolie jealous!",0.5228806954748696,Yo Momma,fun
1166,Yo momma is so fat she has more chins than a chinese phone book!,0.75,Yo Momma,surprise
1167,"Yo momma is so stupid, she got locked in McDonalds, and lost 300 pounds.",0.4578527246589073,Yo Momma,hate
1168,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",1.0,Seinfeld,enthusiasm
1169,Men don’t care what’s on TV. They only care what else is on TV.,1.0,Seinfeld,hate
1170,That’s the true spirit of Christmas; people being helped by people other than me.,1.0,Seinfeld,relief
1171,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",1.0,Seinfeld,hate
1172,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1173,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1174,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",1.0,Seinfeld,relief
1175,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",1.0,Seinfeld,neutral
1176,Men don’t care what’s on TV. They only care what else is on TV.,1.0,Seinfeld,hate
1177,That’s the true spirit of Christmas; people being helped by people other than me.,1.0,Seinfeld,relief
1178,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1179,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1180,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",1.0,Seinfeld,neutral
1181,"According to most studies, people’s number one fear is public speaking. Number two is death. Death is number two. Does that sound right? This means to the average person, if you go to a funeral, you’re better off in the casket than doing the eulogy.",1.0,Seinfeld,neutral
1182,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",1.0,Seinfeld,relief
1183,That’s the true spirit of Christmas; people being helped by people other than me.,1.0,Seinfeld,relief
1184,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,1.0,Seinfeld,fun
1185,Sometimes the road less traveled is less traveled for a reason.,1.0,Seinfeld,neutral
1186,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,1.0,Seinfeld,fun
1187,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",1.0,Seinfeld,love
1188,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",1.0,Seinfeld,enthusiasm
1189,Men don’t care what’s on TV. They only care what else is on TV.,1.0,Seinfeld,hate
1190,Men don’t care what’s on TV. They only care what else is on TV.,1.0,Seinfeld,hate
1191,It’s amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.,1.0,Seinfeld,fun
1192,"Now they show you how detergents take out bloodstains, a pretty violent image there. I think if you’ve got a T-shirt with a bloodstain all over it, maybe laundry isn’t your biggest problem. Maybe you should get rid of the body before you do the wash.",1.0,Seinfeld,surprise
1193,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",1.0,Seinfeld,sadness
1194,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1195,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",1.0,Seinfeld,enthusiasm
1196,"The IRS! They’re like the Mafia, they can take anything they want.",1.0,Seinfeld,surprise
1197,I think it’s funny to be delicate with subjects that are explosive.,1.0,Seinfeld,fun
1198,Sometimes the road less traveled is less traveled for a reason.,1.0,Seinfeld,neutral
1199,Sometimes the road less traveled is less traveled for a reason.,1.0,Seinfeld,neutral
1200,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",1.0,Seinfeld,love
1201,"The IRS! They’re like the Mafia, they can take anything they want.",1.0,Seinfeld,surprise
1202,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",1.0,Seinfeld,love
1203,Make no mistake about why these babies are here – they are here to replace us.,1.0,Seinfeld,surprise
1204,"My parents didn’t want to move to Florida, but they turned sixty and that’s the law.",1.0,Seinfeld,relief
1205,"The IRS! They’re like the Mafia, they can take anything they want.",1.0,Seinfeld,surprise
1206,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",1.0,Seinfeld,enthusiasm
1207,Folks who read the tabloids deserve to be lied to.,1.0,Seinfeld,hate
1208,"Seems to me the basic conflict between men and women, sexually, is that men are like firemen. To men, sex is an emergency, and no matter what we’re doing we can be ready in two minutes. Women, on the other hand, are like fire. They’re very exciting, but the conditions have to be exactly right for it to occur.",1.0,Seinfeld,love
1209,"A two-year-old is kind of like having a blender, but you don’t have a top for it.",1.0,Seinfeld,enthusiasm
1210,Sometimes the road less traveled is less traveled for a reason.,1.0,Seinfeld,neutral
1211,"I am so busy doing nothing… that the idea of doing anything – which as you know, always leads to something – cuts into the nothing and then forces me to have to drop everything.",1.0,Seinfeld,sadness
1212,"I once had a leather jacket that got ruined in the rain. Why does moisture ruin leather? Aren’t cows outside a lot of the time? When it’s raining, do cows go up to the farmhouse, Let us in! We’re all wearing leather! Open the door! We’re going to ruin the whole outfit here!",1.0,Seinfeld,hate
